,cycles,A_peak(mAh),B_peak(mAh),C_peak(mAh),BC_valley
40,41.0,1126.0009712816702,1576.0009712816702,2453.00097128167,2045.0009712816702
41,42.0,1135.0009710628933,1581.0009710628933,2448.0009710628933,2041.0009710628933
42,43.0,1117.0009712816702,1581.0009712816702,2447.00097128167,2032.0009712816702
43,44.0,1119.000971500515,1571.000971500515,2445.000971500515,2037.000971500515
44,45.0,1116.0009706252035,1578.0009706252035,2441.0009706252035,2034.0009706252035
45,46.0,1120.0009711722141,1574.0009711722141,2437.000971172214,2033.0009711722141
46,47.0,1114.0009711722141,1564.0009711722141,2436.000971172214,2035.0009711722141
47,48.0,1106.0009710628933,1558.0009710628933,2433.0009710628933,2027.0009710628933
48,49.0,1117.000971609904,1561.000971609904,2426.000971609904,2024.000971609904
49,50.0,1110.0009711722141,1555.0009711722141,2429.000971172214,2022.0009711722141
50,51.0,1110.0009713911265,1561.0009713911265,2425.0009713911263,2022.0009713911265
51,52.0,1112.0009711722141,1574.0009711722141,2424.000971172214,2015.0009711722141
52,53.0,1117.0009712816702,1562.0009712816702,2421.00097128167,2012.0009712816702
53,54.0,1109.0009708439804,1549.0009708439804,2419.00097084398,2011.0009708439804
54,55.0,1108.0009706252035,1555.0009706252035,2417.0009706252035,2014.0009706252035
55,56.0,1104.0009712816702,1556.0009712816702,2415.00097128167,2012.0009712816702
56,57.0,1113.000971609904,1544.000971609904,2413.000971609904,2000.000971609904
57,58.0,1100.0009713911265,1561.0009713911265,2414.0009713911263,2004.0009713911265
58,59.0,1089.0009712816702,1548.0009712816702,2408.00097128167,2002.0009712816702
59,60.0,1117.0009710628933,1540.0009710628933,2407.0009710628933,2002.0009710628933
60,61.0,1105.0009711722141,1553.0009711722141,2406.000971172214,2000.0009711722141
61,62.0,1115.0009713911265,1531.0009713911265,2402.0009713911263,1997.0009713911265
62,63.0,1096.0009713911265,1554.0009713911265,2401.0009713911263,1997.0009713911265
63,64.0,1119.0009712816702,1536.0009712816702,2398.00097128167,1986.0009712816702
64,65.0,1098.0009711722141,1541.0009711722141,2396.000971172214,1994.0009711722141
65,66.0,1099.0009712816702,1525.0009712816702,2397.00097128167,1991.0009712816702
66,67.0,1112.0009717193605,1542.0009717193605,2393.00097171936,1984.0009717193605
67,68.0,1101.0009711722141,1554.0009711722141,2392.000971172214,1988.0009711722141
68,69.0,1097.0009713911265,1527.0009713911265,2389.0009713911263,1990.0009713911265
69,70.0,1109.0009706252035,1531.0009706252035,2388.0009706252035,1986.0009706252035
70,71.0,1114.0009710628933,1519.0009710628933,2385.0009710628933,1985.0009710628933
71,72.0,1083.0009712816702,1539.0009712816702,2385.00097128167,1981.0009712816702
72,73.0,1086.0009711722141,1519.0009711722141,2383.000971172214,1977.0009711722141
73,74.0,1103.000971609904,1529.000971609904,2381.000971609904,1981.000971609904
74,75.0,1093.0009710628933,1526.0009710628933,2380.0009710628933,1975.0009710628933
75,76.0,1090.0009713911265,1524.0009713911265,2378.0009713911263,1973.0009713911265
76,77.0,1097.0009717193605,1521.0009717193605,2377.00097171936,1974.0009717193605
77,78.0,1092.0009711722141,1524.0009711722141,2375.000971172214,1973.0009711722141
78,79.0,1089.0009709534368,1517.0009709534368,2375.0009709534365,1973.0009709534368
79,80.0,1105.000971500515,1526.000971500515,2373.000971500515,1968.000971500515
80,81.0,1100.000971609904,1522.000971609904,2369.000971609904,1966.000971609904
81,82.0,1089.000971500515,1508.000971500515,2370.000971500515,1970.000971500515
82,83.0,1109.0009713911265,1515.0009713911265,2368.0009713911263,1965.0009713911265
83,84.0,,1523.0009712816702,2367.00097128167,1966.0009712816702
84,85.0,1101.000971500515,1500.000971500515,2366.000971500515,1965.000971500515
85,86.0,1103.0009712816702,1505.0009712816702,2366.00097128167,1965.0009712816702
86,87.0,1110.000971609904,1506.000971609904,2365.000971609904,1958.000971609904
87,88.0,,1496.0009713911265,2363.0009713911263,1966.0009713911265
88,89.0,,1507.0009710628933,2361.0009710628933,1963.0009710628933
89,90.0,1099.000971500515,1502.000971500515,2359.000971500515,1959.000971500515
90,91.0,,1520.0009712816702,2359.00097128167,1956.0009712816702
91,92.0,,1500.0009709534368,2358.0009709534365,1964.0009709534368
92,93.0,,1501.000971828749,2359.000971828749,1960.000971828749
93,94.0,,1517.0009717193605,2359.00097171936,1960.0009717193605
94,95.0,,1514.0009713911265,2357.0009713911263,1957.0009713911265
95,96.0,,1498.000971609904,2356.000971609904,1962.000971609904
96,97.0,,1499.0009712816702,2355.00097128167,1959.0009712816702
97,98.0,,1513.0009713911265,2355.0009713911263,1953.0009713911265
98,99.0,,1491.000971500515,2356.000971500515,1960.000971500515
99,100.0,,1491.0009708439804,2356.00097084398,1959.0009708439804
100,101.0,,1521.0009713911265,2353.0009713911263,1961.0009713911265
101,102.0,,1500.0009709534368,2354.0009709534365,1960.0009709534368
102,103.0,,1504.000971500515,2354.000971500515,1960.000971500515
103,104.0,,1495.0009710628933,2353.0009710628933,1953.0009710628933
104,105.0,,1508.0009710628933,2353.0009710628933,1951.0009710628933
105,106.0,,1494.0009712816702,2353.00097128167,1957.0009712816702
106,107.0,,1502.0009710628933,2349.0009710628933,1956.0009710628933
107,108.0,,1495.0009712816702,2351.00097128167,1952.0009712816702
108,109.0,,1499.0009711722141,2351.000971172214,1950.0009711722141
109,110.0,,1506.000971609904,2349.000971609904,1952.000971609904
110,111.0,,1519.000971500515,2349.000971500515,1949.000971500515
111,112.0,,1487.0009711722141,2347.000971172214,1956.0009711722141
112,113.0,,1493.0009712816702,2347.00097128167,1952.0009712816702
113,114.0,,1487.0009712816702,2346.00097128167,1953.0009712816702
114,115.0,,1494.0009711722141,2349.000971172214,1954.0009711722141
115,116.0,,1489.0009708439804,2347.00097084398,1952.0009708439804
116,117.0,,1496.0009717193605,2346.00097171936,1949.0009717193605
117,118.0,,1501.0009717193605,2344.00097171936,1952.0009717193605
118,119.0,,1492.000971609904,2344.000971609904,1947.000971609904
119,120.0,,1479.0009711722141,2345.000971172214,1949.0009711722141
120,121.0,,1481.0009710628933,2344.0009710628933,1948.0009710628933
121,122.0,,1480.000971828749,2341.000971828749,1947.000971828749
122,123.0,,1472.0009709534368,2341.0009709534365,1946.0009709534368
123,124.0,,1474.000970734592,2340.000970734592,1949.000970734592
124,125.0,,1489.0009712816702,2340.00097128167,1947.0009712816702
125,126.0,,1476.0009712816702,2340.00097128167,1943.0009712816702
126,127.0,,1485.000971500515,2339.000971500515,1947.000971500515
127,128.0,,1483.000971500515,2339.000971500515,1945.000971500515
128,129.0,,1482.0009711722141,2336.000971172214,1949.0009711722141
129,130.0,,1477.0009709534368,2336.0009709534365,1946.0009709534368
130,131.0,,1482.0009712816702,2337.00097128167,1939.0009712816702
131,132.0,,1482.0009711722141,2335.000971172214,1944.0009711722141
132,133.0,,1485.000971500515,2334.000971500515,1940.000971500515
133,134.0,,1470.0009711722141,2334.000971172214,1939.0009711722141
134,135.0,,1476.0009708439804,2332.00097084398,1936.0009708439804
135,136.0,,1466.0009710628933,2330.0009710628933,1935.0009710628933
136,137.0,,1482.0009710628933,2332.0009710628933,1933.0009710628933
137,138.0,,1464.0009712816702,2330.00097128167,1938.0009712816702
138,139.0,,1475.0009708439804,2330.00097084398,1943.0009708439804
139,140.0,,1468.0009711722141,2327.000971172214,1936.0009711722141
140,141.0,,1482.0009708439804,2327.00097084398,1932.0009708439804
141,142.0,,1455.0009708439804,2328.00097084398,1929.0009708439804
142,143.0,,1475.0009711722141,2325.000971172214,1941.0009711722141
143,144.0,,1483.0009712816702,2323.00097128167,1930.0009712816702
144,145.0,,1448.0009708439804,2323.00097084398,1934.0009708439804
145,146.0,,1458.0009712816702,2323.00097128167,1929.0009712816702
146,147.0,,1456.0009712816702,2319.00097128167,1928.0009712816702
147,148.0,,1466.0009709534368,2323.0009709534365,1928.0009709534368
148,149.0,,1479.0009709534368,2321.0009709534365,1930.0009709534368
149,150.0,,1471.0009711722141,2318.000971172214,1929.0009711722141
150,151.0,,1479.0009712816702,2319.00097128167,1927.0009712816702
151,152.0,,1474.0009712816702,2317.00097128167,1922.0009712816702
152,153.0,,1471.0009708439804,2316.00097084398,1924.0009708439804
153,154.0,,1467.000971609904,2315.000971609904,1927.000971609904
154,155.0,,1460.000971500515,2316.000971500515,1921.000971500515
155,156.0,,1455.0009711722141,2313.000971172214,1922.0009711722141
156,157.0,,1460.0009711722141,2312.000971172214,1917.0009711722141
157,158.0,,1453.0009712816702,2312.00097128167,1918.0009712816702
158,159.0,,1456.0009712816702,2311.00097128167,1922.0009712816702
159,160.0,,1450.0009712816702,2310.00097128167,1918.0009712816702
160,161.0,,1455.0009712816702,2308.00097128167,1918.0009712816702
161,162.0,,1442.0009713911265,2309.0009713911263,1921.0009713911265
162,163.0,,1451.0009711722141,2307.000971172214,1919.0009711722141
163,164.0,,1430.0009711722141,2307.000971172214,1913.0009711722141
164,165.0,,1435.0009711722141,2306.000971172214,1915.0009711722141
165,166.0,,1473.0009711722141,2305.000971172214,1914.0009711722141
166,167.0,,1452.000971500515,2304.000971500515,1915.000971500515
167,168.0,,1453.000971500515,2303.000971500515,1915.000971500515
168,169.0,,1443.0009711722141,2302.000971172214,1917.0009711722141
169,170.0,,1451.0009717193605,2299.00097171936,1911.0009717193605
170,171.0,,1451.0009712816702,2299.00097128167,1912.0009712816702
171,172.0,,1441.0009711722141,2299.000971172214,1908.0009711722141
172,173.0,,1432.0009711722141,2298.000971172214,1907.0009711722141
173,174.0,,1447.000971500515,2297.000971500515,1907.000971500515
174,175.0,,1453.0009713911265,2296.0009713911263,1908.0009713911265
175,176.0,,1430.0009710628933,2294.0009710628933,1911.0009710628933
176,177.0,,1438.0009708439804,2293.00097084398,1905.0009708439804
177,178.0,,1429.0009713911265,2293.0009713911263,1898.0009713911265
178,179.0,,1428.0009710628933,2291.0009710628933,1899.0009710628933
179,180.0,,1427.000970515747,2292.000970515747,1903.000970515747
180,181.0,,1426.0009710628933,2291.0009710628933,1900.0009710628933
181,182.0,,1412.000971609904,2290.000971609904,1902.000971609904
182,183.0,,1424.0009710628933,2287.0009710628933,1902.0009710628933
183,184.0,,1424.000971500515,2286.000971500515,1897.000971500515
184,185.0,,1434.0009711722141,2286.000971172214,1894.0009711722141
185,186.0,,1412.000971500515,2284.000971500515,1895.000971500515
186,187.0,,1417.0009710628933,2283.0009710628933,1894.0009710628933
187,188.0,,1432.0009709534368,2281.0009709534365,1891.0009709534368
188,189.0,,1423.000971500515,2282.000971500515,1890.000971500515
189,190.0,,1417.0009717193605,2279.00097171936,1889.0009717193605
190,191.0,,1405.0009710628933,2280.0009710628933,1886.0009710628933
191,192.0,,1413.0009711722141,2278.000971172214,1889.0009711722141
192,193.0,,1415.000971500515,2276.000971500515,1887.000971500515
193,194.0,,1420.0009706252035,2277.0009706252035,1892.0009706252035
194,195.0,,1413.0009711722141,2275.000971172214,1888.0009711722141
195,196.0,,1417.0009709534368,2275.0009709534365,1883.0009709534368
196,197.0,,1407.0009711722141,2273.000971172214,1884.0009711722141
197,198.0,,1408.0009706252035,2272.0009706252035,1887.0009706252035
198,199.0,,1412.0009713911265,2269.0009713911263,1879.0009713911265
199,200.0,,1415.0009713911265,2270.0009713911263,1881.0009713911265
200,201.0,,1407.0009711722141,2270.000971172214,1878.0009711722141
201,202.0,,1398.0009711722141,2267.000971172214,1879.0009711722141
202,203.0,,1410.0009708439804,2267.00097084398,1875.0009708439804
203,204.0,,1387.0009710628933,2264.0009710628933,1876.0009710628933
204,205.0,,1408.0009711722141,2263.000971172214,1874.0009711722141
205,206.0,,1415.0009708439804,2263.00097084398,1874.0009708439804
206,207.0,,1403.0009712816702,2262.00097128167,1874.0009712816702
207,208.0,,1389.0009711722141,2263.000971172214,1871.0009711722141
208,209.0,,1408.0009712816702,2260.00097128167,1873.0009712816702
209,210.0,,1396.000971500515,2260.000971500515,1873.000971500515
210,211.0,,1429.0009706252035,2260.0009706252035,1872.0009706252035
211,212.0,,1395.0009712816702,2260.00097128167,1866.0009712816702
212,213.0,,1393.0009713911265,2257.0009713911263,1868.0009713911265
213,214.0,,1408.0009711722141,2254.000971172214,1867.0009711722141
214,215.0,,1407.000971500515,2256.000971500515,1869.000971500515
215,216.0,,1395.0009710628933,2248.0009710628933,1859.0009710628933
216,217.0,,1403.0009711722141,2248.000971172214,1865.0009711722141
217,218.0,,1386.000971609904,2251.000971609904,1860.000971609904
218,219.0,,1366.0009709534368,2248.0009709534365,1864.0009709534368
219,220.0,,1369.0009710628933,2247.0009710628933,1858.0009710628933
220,221.0,,1394.0009711722141,2247.000971172214,1858.0009711722141
221,222.0,,1384.000971609904,2245.000971609904,1851.000971609904
222,223.0,,1384.0009711722141,2244.000971172214,1854.0009711722141
223,224.0,,1375.0009711722141,2242.000971172214,1859.0009711722141
224,225.0,,1385.0009713911265,2242.0009713911263,1855.0009713911265
225,226.0,,1373.0009713911265,2241.0009713911263,1852.0009713911265
226,227.0,,1407.0009711722141,2242.000971172214,1853.0009711722141
227,228.0,,1381.0009711722141,2241.000971172214,1853.0009711722141
228,229.0,,1384.0009717193605,2238.00097171936,1853.0009717193605
229,230.0,,1365.0009711722141,2238.000971172214,1848.0009711722141
230,231.0,,1375.0009709534368,2237.0009709534365,1847.0009709534368
231,232.0,,1376.0009711722141,2236.000971172214,1851.0009711722141
232,233.0,,1368.0009713911265,2235.0009713911263,1854.0009713911265
233,234.0,,1365.0009709534368,2234.0009709534365,1849.0009709534368
234,235.0,,1361.0009708439804,2232.00097084398,1853.0009708439804
235,236.0,,1375.000971500515,2233.000971500515,1844.000971500515
236,237.0,,1352.0009712816702,2231.00097128167,1845.0009712816702
237,238.0,,1355.0009712816702,2230.00097128167,1846.0009712816702
238,239.0,,1353.0009713911265,2231.0009713911263,1839.0009713911265
239,240.0,,1365.000971609904,2229.000971609904,1844.000971609904
240,241.0,,1351.0009717193605,2227.00097171936,1843.0009717193605
241,242.0,,1353.000971609904,2226.000971609904,1837.000971609904
242,243.0,,1371.0009710628933,2224.0009710628933,1844.0009710628933
243,244.0,,1341.0009710628933,2226.0009710628933,1840.0009710628933
244,245.0,,1339.000971500515,2225.000971500515,1840.000971500515
245,246.0,,1358.000971500515,2224.000971500515,1834.000971500515
246,247.0,,1337.000971500515,2224.000971500515,1840.000971500515
247,248.0,,1372.0009712816702,2221.00097128167,1836.0009712816702
248,249.0,,1349.0009711722141,2221.000971172214,1834.0009711722141
249,250.0,,1346.0009711722141,2221.000971172214,1832.0009711722141
250,251.0,,1346.0009712816702,2218.00097128167,1830.0009712816702
251,252.0,,1348.0009709534368,2219.0009709534365,1830.0009709534368
252,253.0,,1345.0009713911265,2218.0009713911263,1828.0009713911265
253,254.0,,1338.0009711722141,2216.000971172214,1834.0009711722141
254,255.0,,1331.0009712816702,2215.00097128167,1830.0009712816702
255,256.0,,1321.0009712816702,2215.00097128167,1830.0009712816702
256,257.0,,1354.0009713911265,2214.0009713911263,1826.0009713911265
257,258.0,,1345.0009712816702,2212.00097128167,1828.0009712816702
258,259.0,,1330.0009708439804,2210.00097084398,1824.0009708439804
259,260.0,,1352.0009713911265,2210.0009713911263,1826.0009713911265
260,261.0,,1328.0009713911265,2207.0009713911263,1827.0009713911265
261,262.0,,1338.0009710628933,2210.0009710628933,1821.0009710628933
262,263.0,,1318.0009717193605,2210.00097171936,1824.0009717193605
263,264.0,,1337.0009708439804,2207.00097084398,1822.0009708439804
264,265.0,,1320.0009709534368,2208.0009709534365,1824.0009709534368
265,266.0,,1308.0009711722141,2207.000971172214,1824.0009711722141
266,267.0,,1340.0009710628933,2206.0009710628933,1826.0009710628933
267,268.0,,1309.0009711722141,2205.000971172214,1821.0009711722141
268,269.0,,1347.0009711722141,2204.000971172214,1818.0009711722141
269,270.0,,1347.0009711722141,2206.000971172214,1815.0009711722141
270,271.0,,1349.0009713911265,2203.0009713911263,1812.0009713911265
271,272.0,,1318.0009706252035,2204.0009706252035,1814.0009706252035
272,273.0,,1314.0009713911265,2201.0009713911263,1815.0009713911265
273,274.0,,1347.0009712816702,2200.00097128167,1812.0009712816702
274,275.0,,1342.0009706252035,2199.0009706252035,1816.0009706252035
275,276.0,,1321.0009713911265,2199.0009713911263,1816.0009713911265
276,277.0,,1324.0009713911265,2198.0009713911263,1813.0009713911265
277,278.0,,1319.0009710628933,2198.0009710628933,1814.0009710628933
278,279.0,,1339.0009711722141,2195.000971172214,1810.0009711722141
279,280.0,,1306.0009711722141,2196.000971172214,1814.0009711722141
280,281.0,,1329.000970734592,2193.000970734592,1810.000970734592
281,282.0,,1297.0009712816702,2194.00097128167,1809.0009712816702
282,283.0,,1301.0009713911265,2193.0009713911263,1809.0009713911265
283,284.0,,1305.0009712816702,2192.00097128167,1804.0009712816702
284,285.0,,1307.0009712816702,2190.00097128167,1805.0009712816702
285,286.0,,1294.0009712816702,2191.00097128167,1807.0009712816702
286,287.0,,1316.0009712816702,2188.00097128167,1803.0009712816702
287,288.0,,1341.000970734592,2189.000970734592,1807.000970734592
288,289.0,,1282.0009711722141,2188.000971172214,1802.0009711722141
289,290.0,,1303.000971500515,2187.000971500515,1802.000971500515
290,291.0,,1287.0009711722141,2187.000971172214,1805.0009711722141
291,292.0,,1316.000971500515,2186.000971500515,1798.000971500515
292,293.0,,1293.0009712816702,2184.00097128167,1801.0009712816702
293,294.0,,1293.000971500515,2184.000971500515,1798.000971500515
294,295.0,,1342.0009712816702,2182.00097128167,1798.0009712816702
295,296.0,,1317.0009711722141,2182.000971172214,1798.0009711722141
296,297.0,,1304.0009711722141,2181.000971172214,1799.0009711722141
297,298.0,,1298.0009713911265,2181.0009713911263,1800.0009713911265
298,299.0,,1288.0009713911265,2180.0009713911263,1792.0009713911265
299,300.0,,1307.0009710628933,2177.0009710628933,1797.0009710628933
300,301.0,,1309.0009712816702,2180.00097128167,1796.0009712816702
301,302.0,,1309.000971609904,2178.000971609904,1791.000971609904
302,303.0,,1280.0009708439804,2178.00097084398,1800.0009708439804
303,304.0,,1275.000971500515,2176.000971500515,1789.000971500515
304,305.0,,1309.0009717193605,2177.00097171936,1792.0009717193605
305,306.0,,1280.0009713911265,2173.0009713911263,1793.0009713911265
306,307.0,,1261.0009712816702,2176.00097128167,1793.0009712816702
307,308.0,,1286.0009712816702,2173.00097128167,1788.0009712816702
308,309.0,,1285.0009712816702,2174.00097128167,1790.0009712816702
309,310.0,,1286.0009717193605,2172.00097171936,1788.0009717193605
310,311.0,,1275.000971500515,2170.000971500515,1786.000971500515
311,312.0,,1279.0009712816702,2170.00097128167,1788.0009712816702
312,313.0,,1280.0009712816702,2169.00097128167,1788.0009712816702
313,314.0,,1290.0009710628933,2169.0009710628933,1786.0009710628933
314,315.0,,1294.000971500515,2168.000971500515,1784.000971500515
315,316.0,,1273.0009713911265,2169.0009713911263,1784.0009713911265
316,317.0,,1271.0009713911265,2168.0009713911263,1785.0009713911265
317,318.0,,1259.0009713911265,2165.0009713911263,1786.0009713911265
318,319.0,,1266.0009710628933,2166.0009710628933,1780.0009710628933
319,320.0,,1262.0009708439804,2166.00097084398,1783.0009708439804
320,321.0,,1243.000971500515,2165.000971500515,1782.000971500515
321,322.0,,1249.0009712816702,2162.00097128167,1783.0009712816702
322,323.0,,1268.0009708439804,2161.00097084398,1778.0009708439804
323,324.0,,1271.000971500515,2162.000971500515,1776.000971500515
324,325.0,,1292.0009712816702,2161.00097128167,1776.0009712816702
325,326.0,,1269.0009712816702,2162.00097128167,1781.0009712816702
326,327.0,,1235.000971500515,2159.000971500515,1777.000971500515
327,328.0,,1218.0009712816702,2160.00097128167,1779.0009712816702
328,329.0,,1257.0009711722141,2158.000971172214,1774.0009711722141
329,330.0,,1248.000971609904,2157.000971609904,1772.000971609904
330,331.0,,1238.0009709534368,2158.0009709534365,1770.0009709534368
331,332.0,,1265.0009712816702,2156.00097128167,1769.0009712816702
332,333.0,,1255.0009712816702,2156.00097128167,1774.0009712816702
333,334.0,,1252.0009712816702,2157.00097128167,1769.0009712816702
334,335.0,,1240.0009712816702,2155.00097128167,1771.0009712816702
335,336.0,,1192.0009713911265,2152.0009713911263,1773.0009713911265
336,337.0,,1252.0009711722141,2151.000971172214,1771.0009711722141
337,338.0,,1244.0009713911265,2153.0009713911263,1768.0009713911265
338,339.0,,1177.0009710628933,2152.0009710628933,1770.0009710628933
339,340.0,,1240.0009713911265,2151.0009713911263,1771.0009713911265
340,341.0,1146.0009711722141,1274.0009711722141,2150.000971172214,1770.0009711722141
341,342.0,,1201.0009712816702,2147.00097128167,1771.0009712816702
342,343.0,,1209.0009709534368,2149.0009709534365,1764.0009709534368
343,344.0,,1221.0009708439804,2147.00097084398,1766.0009708439804
344,345.0,,1199.0009719381376,2148.0009719381374,1764.0009719381376
345,346.0,,1233.0009708439804,2146.00097084398,1765.0009708439804
346,347.0,,1234.0009710628933,2145.0009710628933,1771.0009710628933
347,348.0,,1215.0009712816702,2144.00097128167,1761.0009712816702
348,349.0,,1245.0009708439804,2142.00097084398,1764.0009708439804
349,350.0,,1236.0009708439804,2144.00097084398,1763.0009708439804
350,351.0,,1201.0009713911265,2143.0009713911263,1762.0009713911265
351,352.0,,1194.000971609904,2141.000971609904,1761.000971609904
352,353.0,,1159.000971609904,2141.000971609904,1759.000971609904
353,354.0,,1231.0009710628933,2141.0009710628933,1756.0009710628933
354,355.0,,1265.0009713911265,2139.0009713911263,1758.0009713911265
355,356.0,,1188.0009713911265,2138.0009713911263,1755.0009713911265
356,357.0,,1145.0009713911265,2139.0009713911263,1757.0009713911265
357,358.0,,1140.0009710628933,2137.0009710628933,1761.0009710628933
358,359.0,,1226.000971609904,2137.000971609904,1754.000971609904
359,360.0,,1175.0009713911265,2136.0009713911263,1759.0009713911265
360,361.0,,1143.0009708439804,2136.00097084398,1758.0009708439804
361,362.0,,1175.0009712816702,2134.00097128167,1754.0009712816702
362,363.0,,1206.0009713911265,2133.0009713911263,1754.0009713911265
363,364.0,,1171.0009711722141,2133.000971172214,1751.0009711722141
364,365.0,,1220.0009708439804,2133.00097084398,1752.0009708439804
365,366.0,,1142.0009710628933,2133.0009710628933,1753.0009710628933
366,367.0,,1116.0009712816702,2131.00097128167,1753.0009712816702
367,368.0,,1183.0009709534368,2131.0009709534365,1753.0009709534368
368,369.0,,1153.0009712816702,2130.00097128167,1748.0009712816702
369,370.0,,1142.0009710628933,2129.0009710628933,1745.0009710628933
370,371.0,,1198.000971500515,2129.000971500515,1747.000971500515
371,372.0,,1152.0009708439804,2128.00097084398,1748.0009708439804
372,373.0,,1171.0009713911265,2128.0009713911263,1744.0009713911265
373,374.0,,1157.0009717193605,2126.00097171936,2213.00097171936
374,375.0,,1152.0009709534368,2125.0009709534365,1744.0009709534368
375,376.0,,1153.0009712816702,2125.00097128167,1744.0009712816702
376,377.0,,1138.0009711722141,2124.000971172214,1740.0009711722141
377,378.0,,1152.0009710628933,2124.0009710628933,1741.0009710628933
378,379.0,,1137.0009710628933,2124.0009710628933,1737.0009710628933
379,380.0,,1115.000971500515,2123.000971500515,1740.000971500515
380,381.0,,1136.0009710628933,2121.0009710628933,1740.0009710628933
381,382.0,,1114.0009709534368,2119.0009709534365,1740.0009709534368
382,383.0,,1133.0009713911265,2120.0009713911263,1741.0009713911265
383,384.0,,1113.000971500515,2118.000971500515,1741.000971500515
384,385.0,,1135.0009712816702,2118.00097128167,1735.0009712816702
385,386.0,,1147.000971500515,2117.000971500515,1741.000971500515
386,387.0,,1139.000971609904,2118.000971609904,1738.000971609904
387,388.0,,1114.0009713911265,2114.0009713911263,1733.0009713911265
388,389.0,,1122.0009712816702,2116.00097128167,1738.0009712816702
389,390.0,,1112.0009709534368,2115.0009709534365,1736.0009709534368
390,391.0,,1143.0009711722141,2114.000971172214,1733.0009711722141
391,392.0,,1119.0009711722141,2112.000971172214,1731.0009711722141
392,393.0,,1127.0009711722141,2114.000971172214,1729.0009711722141
393,394.0,,1133.0009713911265,2112.0009713911263,1728.0009713911265
394,395.0,,1135.0009710628933,2112.0009710628933,1730.0009710628933
395,396.0,,1101.000971500515,2109.000971500515,1731.000971500515
396,397.0,,1119.000971609904,2109.000971609904,1730.000971609904
397,398.0,,1119.0009712816702,2108.00097128167,1727.0009712816702
398,399.0,,1098.0009710628933,2107.0009710628933,1721.0009710628933
399,400.0,,1136.0009709534368,2106.0009709534365,1727.0009709534368
400,401.0,,1102.0009713911265,2107.0009713911263,1725.0009713911265
401,402.0,,1098.000971500515,2106.000971500515,1725.000971500515
402,403.0,,1094.0009713911265,2105.0009713911263,1729.0009713911265
