,cycles,A_peak(mAh),B_peak(mAh),C_peak(mAh),BC_valley
124,125.0,727.2727749149577,1386.2727749149576,2128.2727749149576,1780.2727749149576
125,126.0,718.2461917831761,1348.2461917831763,2116.2461917831765,1771.2461917831765
126,127.0,722.7911677756756,1364.7911677756756,2116.791167775676,1769.7911677756758
127,128.0,719.7125258340116,1346.7125258340116,2112.7125258340116,1760.7125258340116
128,129.0,707.6882317360433,1361.6882317360432,2100.6882317360432,1756.6882317360432
129,130.0,708.7824293178982,1359.7824293178983,2100.7824293178983,1756.7824293178983
130,131.0,705.6620006115044,1353.6620006115043,2090.662000611504,1759.662000611504
131,132.0,709.6552408757188,1352.6552408757188,2088.655240875719,1751.6552408757188
132,133.0,692.7553111490886,1351.7553111490886,2085.7553111490884,1744.7553111490886
133,134.0,695.3090969410536,1329.3090969410537,2079.3090969410537,1737.3090969410537
134,135.0,695.2306041489664,1332.2306041489664,2071.2306041489664,1735.2306041489664
135,136.0,684.2936056429037,1336.2936056429037,2065.2936056429035,1739.2936056429037
136,137.0,682.6406855393473,1344.640685539347,2058.640685539347,1729.6406855393468
