,cycles,A_peak(mAh),B_peak(mAh),C_peak(mAh),BC_valley
29,30.0,,880.1845232887777,1583.1845232887777,1998.1845232887777
30,31.0,886.1866520494927,1573.1866520494927,2444.1866520494927,2002.1866520494927
31,32.0,886.1799876680501,1585.1799876680502,2442.17998766805,2000.1799876680502
32,33.0,877.2480893010796,1559.2480893010797,2448.2480893010797,1984.2480893010797
33,34.0,874.170288021308,1553.1702880213081,2437.170288021308,1992.1702880213081
34,35.0,881.2537782579889,1554.2537782579889,2472.253778257989,1987.2537782579889
35,36.0,870.2470294151476,1561.2470294151476,2414.2470294151476,1974.2470294151476
36,37.0,874.0956865820312,1557.0956865820312,2462.0956865820312,1975.0956865820312
37,38.0,869.2044849358452,1555.2044849358454,2411.2044849358454,1975.2044849358454
38,39.0,869.5425276732045,1550.5425276732049,2417.5425276732053,1975.542527673205
39,40.0,,866.5307957493758,1550.5307957493753,1975.530795749375
40,41.0,866.1976509809706,1555.1976509809706,2423.1976509809706,1965.1976509809706
41,42.0,,861.7515084529618,1549.7515084529616,1955.7515084529614
42,43.0,867.5783196870253,1545.5783196870252,2413.578319687025,1950.5783196870252
43,44.0,857.57244202223,1535.5724420222298,2402.5724420222296,1963.5724420222296
44,45.0,865.4189685316976,1526.4189685316976,2386.4189685316974,1950.4189685316976
45,46.0,,,2402.409347639907,1956.409347639907
46,47.0,858.488095263265,1521.488095263265,2266.4880952632648,1949.488095263265
47,48.0,849.4687687091065,1529.4687687091064,2258.4687687091064,1948.4687687091064
48,49.0,854.3863568451605,1530.3863568451607,2258.3863568451607,1947.3863568451607
49,50.0,856.4136074570041,1528.4136074570042,2258.413607457004,1945.4136074570042
50,51.0,866.3572911328129,1538.357291132813,2257.3572911328133,1942.3572911328133
51,52.0,852.4352005181206,1516.4352005181206,2259.435200518121,1938.4352005181206
52,53.0,856.3896042557776,1525.3896042557774,2262.389604255777,1943.3896042557772
53,54.0,,855.3175669608557,1524.3175669608554,1935.3175669608552
54,55.0,861.6232153968641,1505.6232153968642,2255.623215396864,1927.6232153968642
55,56.0,854.2635770920142,1503.2635770920147,2252.2635770920147,1937.2635770920149
56,57.0,853.6719688087294,1508.6719688087294,2254.671968808729,1928.6719688087294
57,58.0,862.6748024551731,1506.674802455173,2252.674802455173,1926.674802455173
58,59.0,855.3068858489994,1508.3068858489996,2249.306885849,1929.3068858489999
59,60.0,855.4704306620956,1509.4704306620956,2251.470430662095,1918.4704306620954
60,61.0,857.3272953637018,1505.3272953637018,2250.3272953637015,1923.3272953637018
61,62.0,851.6768636172825,1485.6768636172824,2250.6768636172824,1916.6768636172824
62,63.0,852.3359599620904,1502.3359599620903,2249.3359599620903,1924.3359599620903
63,64.0,856.4381829510498,1497.4381829510498,2251.43818295105,1927.4381829510498
64,65.0,849.4911629215495,1498.4911629215494,2251.4911629215494,1915.4911629215494
65,66.0,853.1223890775553,1505.1223890775552,2247.1223890775555,1907.1223890775552
66,67.0,860.0009697468397,1490.0009697468397,2250.00096974684,1910.0009697468397
67,68.0,,855.0194077379015,1503.0194077379015,1907.0194077379015
68,69.0,843.0194066438802,1505.0194066438803,2246.0194066438803,1909.0194066438803
69,70.0,853.4450811256916,1496.4450811256916,2244.445081125691,1915.4450811256913
70,71.0,847.030521127794,1487.0305211277941,2246.030521127794,1905.0305211277941
71,72.0,846.0009695280626,1491.0009695280626,2245.000969528063,1904.0009695280626
72,73.0,845.0009693092176,1488.0009693092175,2245.000969309217,1898.0009693092175
73,74.0,848.0009698562961,1484.000969856296,2243.0009698562963,1903.000969856296
74,75.0,851.6452900783962,1484.6452900783963,2240.645290078396,1897.6452900783963
75,76.0,836.9730377330867,1475.9730377330868,2235.973037733087,1895.973037733087
76,77.0,849.5616036217583,1490.5616036217584,2232.5616036217584,1891.5616036217584
77,78.0,846.6278769127061,1479.6278769127061,2229.627876912706,1891.6278769127061
78,79.0,836.4665848358833,1477.4665848358832,2229.466584835883,1885.4665848358832
79,80.0,832.2239849438473,1489.223984943847,2225.223984943847,1884.2239849438467
80,81.0,830.4981313805474,1484.4981313805474,2225.4981313805474,1884.4981313805474
81,82.0,818.4941096185303,1477.4941096185303,2220.4941096185303,1878.4941096185303
82,83.0,,832.5940544825575,1458.5940544825576,1873.5940544825576
83,84.0,818.555489547187,1455.5554895471869,2219.555489547187,1876.5554895471869
84,85.0,827.208638903673,1449.2086389036729,2222.208638903673,1875.2086389036729
85,86.0,818.2175481294078,1480.2175481294073,2210.217548129407,1865.217548129407
86,87.0,814.2369095872667,1475.2369095872666,2210.236909587267,1866.2369095872666
87,88.0,810.2504139430746,1467.2504139430746,2211.2504139430744,1862.2504139430746
88,89.0,812.3444770809598,1453.3444770809597,2203.3444770809597,1854.3444770809597
89,90.0,806.37481494222,1455.3748149422202,2204.37481494222,1854.3748149422202
90,91.0,,791.3054943243411,1445.3054943243415,1844.3054943243417
91,92.0,796.3414481471079,1447.3414481471077,2191.3414481471073,1837.3414481471075
92,93.0,800.0805706603326,1465.0805706603326,2189.080570660333,1843.0805706603326
93,94.0,782.2229618486871,1440.222961848687,2190.222961848687,1837.222961848687
94,95.0,787.1685675142415,1447.1685675142414,2180.1685675142417,1843.1685675142414
95,96.0,786.2353125377061,1449.2353125377062,2171.2353125377062,1831.2353125377062
96,97.0,772.7790311883545,1436.7790311883546,2169.7790311883546,1824.7790311883546
97,98.0,785.5700713460286,1427.5700713460287,2165.5700713460287,1826.5700713460287
98,99.0,773.2939994199626,1436.2939994199626,2173.2939994199623,1816.2939994199626
99,100.0,760.2621432896593,1445.2621432896592,2161.2621432896594,1813.2621432896592
100,101.0,758.34552684984,1426.3455268498399,2162.34552684984,1810.3455268498399
101,102.0,754.5030723152669,1440.503072315267,2155.5030723152668,1804.503072315267
102,103.0,,1405.3972513182237,2150.397251318224,1805.3972513182237
103,104.0,748.3943701944308,1415.3943701944308,2147.394370194431,1794.3943701944308
104,105.0,744.4026013399251,1404.4026013399252,2135.4026013399252,1791.4026013399252
105,106.0,739.4674955993652,1392.4674955993653,2129.467495599365,1783.4674955993653
106,107.0,,1391.5019630963134,2124.5019630963134,1782.5019630963134
107,108.0,,1396.5000943819173,2116.5000943819173,1774.5000943819173
108,109.0,,1395.5751390513103,2113.57513905131,1764.5751390513103
109,110.0,,1393.4656690852187,2105.4656690852185,1757.4656690852187
110,111.0,,1370.5808905862089,2100.5808905862086,1760.5808905862089
111,112.0,,1377.7458647842745,2090.7458647842745,1749.7458647842745
112,113.0,,1363.5404842655437,2084.5404842655435,1762.5404842655437
113,114.0,,1366.5492191491699,2078.54921914917,1746.5492191491699
114,115.0,,1355.498915612725,2071.4989156127253,1742.498915612725
115,116.0,,1353.483283147583,2053.483283147583,1731.483283147583
116,117.0,,1353.4712094256593,2045.4712094256593,1733.4712094256593
117,118.0,,1343.485781984253,2039.485781984253,1722.485781984253
118,119.0,,1341.5562002161323,2030.5562002161323,1709.5562002161323
