,cycles,A_peak(mAh),B_peak(mAh),C_peak(mAh),BC_valley
34,35.0,1095.0009713911265,1593.0009713911265,2431.0009713911263,2013.0009713911265
35,36.0,1095.0009712816702,1578.0009712816702,2426.00097128167,2013.0009712816702
36,37.0,1077.000971500515,1590.000971500515,2421.000971500515,2007.000971500515
37,38.0,1081.0009717193605,1579.0009717193605,2419.00097171936,2002.0009717193605
38,39.0,1074.0009711722141,1576.0009711722141,2413.000971172214,2000.0009711722141
39,40.0,1080.0009717193605,1578.0009717193605,2409.00097171936,1993.0009717193605
40,41.0,1070.0009713911265,1580.0009713911265,2405.0009713911263,1989.0009713911265
41,42.0,1067.0009713911265,1576.0009713911265,2400.0009713911263,1986.0009713911265
42,43.0,1067.0009713911265,1582.0009713911265,2398.0009713911263,1979.0009713911265
43,44.0,1048.000971500515,1560.000971500515,2390.000971500515,1976.000971500515
44,45.0,1048.0009710628933,1568.0009710628933,2387.0009710628933,1965.0009710628933
45,46.0,1045.0009710628933,1540.0009710628933,2382.0009710628933,1969.0009710628933
46,47.0,1042.0009713911265,1568.0009713911265,2379.0009713911263,1968.0009713911265
47,48.0,1034.0009712816702,1553.0009712816702,2376.00097128167,1961.0009712816702
48,49.0,1037.000971609904,1555.000971609904,2372.000971609904,1954.000971609904
49,50.0,1016.0009717193603,1565.0009717193605,2370.00097171936,1951.0009717193605
50,51.0,1092.3101920713975,1609.3101920713975,2421.3101920713975,2003.3101920713975
51,52.0,1040.000971500515,1548.000971500515,2362.000971500515,1949.000971500515
52,53.0,1025.0009710628933,1538.0009710628933,2354.0009710628933,1945.0009710628933
53,54.0,1025.0009706252035,1547.0009706252035,2351.0009706252035,1935.0009706252035
54,55.0,1018.0009708439804,1539.0009708439804,2348.00097084398,1930.0009708439804
55,56.0,1009.0009715005153,1547.000971500515,2344.000971500515,1936.000971500515
56,57.0,1000.0009713911268,1540.0009713911265,2338.0009713911263,1931.0009713911265
57,58.0,1000.000970734592,1530.000970734592,2335.000970734592,1923.000970734592
58,59.0,995.0009712816703,1544.0009712816702,2335.00097128167,1922.0009712816702
59,60.0,993.0009717193603,1525.0009717193605,2329.00097171936,1917.0009717193605
60,61.0,989.000971609904,1530.000971609904,2326.000971609904,1914.000971609904
61,62.0,995.0009711722141,1521.0009711722141,2322.000971172214,1910.0009711722141
62,63.0,986.0009710628933,1547.0009710628933,2319.0009710628933,1910.0009710628933
63,64.0,975.0009713911268,1508.0009713911265,2318.0009713911263,1902.0009713911265
64,65.0,988.0009709534369,1511.0009709534368,2314.0009709534365,1904.0009709534368
65,66.0,981.0009706252034,1509.0009706252035,2311.0009706252035,1905.0009706252035
66,67.0,981.000971609904,1520.000971609904,2308.000971609904,1900.000971609904
67,68.0,974.0009713911268,1506.0009713911265,2304.0009713911263,1894.0009713911265
68,69.0,976.000971609904,1526.000971609904,2300.000971609904,1894.000971609904
69,70.0,967.0009708439804,1504.0009708439804,2299.00097084398,1890.0009708439804
70,71.0,960.0009709534369,1506.0009709534368,2295.0009709534365,1883.0009709534368
71,72.0,962.0009712816703,1516.0009712816702,2292.00097128167,1883.0009712816702
72,73.0,950.0009712816703,1499.0009712816702,2287.00097128167,1878.0009712816702
73,74.0,956.0009710628933,1495.0009710628933,2286.0009710628933,1880.0009710628933
74,75.0,945.0009711722141,1520.0009711722141,2280.000971172214,1875.0009711722141
75,76.0,1014.9215875164117,1581.9215875164116,2344.921587516412,1934.9215875164116
76,77.0,945.0009712816703,1510.0009712816702,2280.00097128167,1874.0009712816702
77,78.0,948.000971609904,1501.000971609904,2274.000971609904,1868.000971609904
78,79.0,943.0009710628933,1512.0009710628933,2270.0009710628933,1861.0009710628933
79,80.0,933.0009715005153,1507.000971500515,2268.000971500515,1861.000971500515
80,81.0,945.000971609904,1505.000971609904,2267.000971609904,1862.000971609904
81,82.0,961.0009715005153,1491.000971500515,2262.000971500515,1866.000971500515
82,83.0,928.0009717193603,1471.0009717193605,2261.00097171936,1859.0009717193605
83,84.0,934.0009709534369,1469.0009709534368,2257.0009709534365,1851.0009709534368
84,85.0,929.0009713911268,1482.0009713911265,2253.0009713911263,1852.0009713911265
85,86.0,899.0009712816703,1476.0009712816702,2252.00097128167,1848.0009712816702
86,87.0,946.0009711722141,1476.0009711722141,2246.000971172214,1851.0009711722141
87,88.0,921.0009712816703,1470.0009712816702,2243.00097128167,1843.0009712816702
88,89.0,881.0009713911268,1466.0009713911265,2243.0009713911263,1842.0009713911265
89,90.0,920.0009710628933,1478.0009710628933,2239.0009710628933,1840.0009710628933
90,91.0,903.0009712816703,1476.0009712816702,2237.00097128167,1839.0009712816702
91,92.0,898.0009718287489,1456.000971828749,2232.000971828749,1834.000971828749
92,93.0,905.0009709534369,1462.0009709534368,2227.0009709534365,1830.0009709534368
93,94.0,903.0009712816703,1468.0009712816702,2228.00097128167,1827.0009712816702
94,95.0,885.0009710628933,1441.0009710628933,2223.0009710628933,1823.0009710628933
95,96.0,883.0009712816703,1446.0009712816702,2216.00097128167,1819.0009712816702
96,97.0,884.0009712816703,1431.0009712816702,2216.00097128167,1817.0009712816702
97,98.0,880.0009717193603,1410.0009717193605,2213.00097171936,1815.0009717193605
98,99.0,882.0009711722141,1491.0009711722141,2210.000971172214,1813.0009711722141
99,100.0,878.0009709534369,1435.0009709534368,2206.0009709534365,1812.0009709534368
100,101.0,953.4816993246121,1475.481699324612,2266.4816993246122,1874.481699324612
101,102.0,,1447.000971609904,2201.000971609904,1808.000971609904
102,103.0,883.0009715005153,1440.000971500515,2196.000971500515,1803.000971500515
103,104.0,872.0009718287489,1415.000971828749,2192.000971828749,1799.000971828749
104,105.0,873.0009712816703,1426.0009712816702,2190.00097128167,1793.0009712816702
105,106.0,873.0009712816703,1416.0009712816702,2185.00097128167,1796.0009712816702
106,107.0,,1446.000971609904,2186.000971609904,1797.000971609904
107,108.0,,1413.0009710628933,2182.0009710628933,1794.0009710628933
108,109.0,,1441.000971500515,2182.000971500515,1793.000971500515
109,110.0,877.0009710628933,1426.0009710628933,2177.0009710628933,1782.0009710628933
110,111.0,,1424.0009717193605,2175.00097171936,1783.0009717193605
111,112.0,,1401.000971828749,2174.000971828749,1788.000971828749
112,113.0,,1409.0009710628933,2170.0009710628933,1782.0009710628933
113,114.0,,1411.000971609904,2167.000971609904,1777.000971609904
114,115.0,,1397.0009711722141,2164.000971172214,1771.0009711722141
115,116.0,,1415.0009709534368,2162.0009709534365,1773.0009709534368
116,117.0,,1413.0009709534368,2161.0009709534365,1769.0009709534368
117,118.0,,1407.000970734592,2159.000970734592,1768.000970734592
118,119.0,,1421.0009709534368,2159.0009709534365,1770.0009709534368
119,120.0,,1401.000971500515,2159.000971500515,1771.000971500515
120,121.0,,1382.0009711722141,2153.000971172214,1771.0009711722141
121,122.0,,1392.000971500515,2150.000971500515,1767.000971500515
122,123.0,,1410.000971500515,2151.000971500515,1759.000971500515
123,124.0,,1420.000971500515,2145.000971500515,1757.000971500515
124,125.0,,1415.0009708439804,2145.00097084398,1759.0009708439804
125,126.0,,1469.8121348635525,2206.8121348635527,1818.8121348635525
126,127.0,,1395.0009709534368,2142.0009709534365,1758.0009709534368
127,128.0,,1390.0009712816702,2139.00097128167,1751.0009712816702
128,129.0,,1401.0009713911265,2138.0009713911263,1750.0009713911265
129,130.0,,1357.0009713911265,2135.0009713911263,1751.0009713911265
130,131.0,,1378.0009711722141,2131.000971172214,1750.0009711722141
131,132.0,,1385.0009713911265,2134.0009713911263,1749.0009713911265
132,133.0,,1382.000971609904,2128.000971609904,1748.000971609904
133,134.0,,1410.0009710628933,2127.0009710628933,1749.0009710628933
134,135.0,,1387.0009713911265,2126.0009713911263,1746.0009713911265
135,136.0,,1367.0009713911265,2125.0009713911263,1742.0009713911265
136,137.0,,1390.0009712816702,2122.00097128167,1743.0009712816702
137,138.0,,1365.000971500515,2124.000971500515,1739.000971500515
138,139.0,,1366.000971500515,2121.000971500515,1747.000971500515
139,140.0,,1381.0009717193605,2117.00097171936,1738.0009717193605
140,141.0,,1375.0009712816702,2118.00097128167,1733.0009712816702
141,142.0,,1368.0009713911265,2117.0009713911263,1736.0009713911265
142,143.0,,1388.0009713911265,2114.0009713911263,1735.0009713911265
143,144.0,,1386.0009717193605,2113.00097171936,1732.0009717193605
144,145.0,,1361.000971500515,2113.000971500515,1732.000971500515
145,146.0,,1374.0009712816702,2108.00097128167,1726.0009712816702
146,147.0,,1376.0009713911265,2107.0009713911263,1731.0009713911265
147,148.0,,1364.0009713911265,2106.0009713911263,1732.0009713911265
148,149.0,,1378.0009712816702,2105.00097128167,1729.0009712816702
149,150.0,,1371.0009710628933,2103.0009710628933,1722.0009710628933
150,151.0,,1437.9834037223986,2167.9834037223986,1777.9834037223986
151,152.0,,1376.0009711722141,2103.000971172214,1723.0009711722141
152,153.0,,1365.0009711722141,2095.000971172214,2217.000971172214
153,154.0,,1358.0009712816702,2098.00097128167,1717.0009712816702
154,155.0,,1363.0009713911265,2091.0009713911263,1718.0009713911265
155,156.0,,1362.000971500515,2092.000971500515,1713.000971500515
156,157.0,,1353.0009713911265,2089.0009713911263,1716.0009713911265
157,158.0,,1334.0009712816702,2089.00097128167,1715.0009712816702
158,159.0,,1335.0009713911265,2087.0009713911263,1714.0009713911265
159,160.0,,1333.000971500515,2086.000971500515,1714.000971500515
160,161.0,,1353.000972047594,2083.0009720475937,1709.000972047594
161,162.0,,1365.0009717193605,2085.00097171936,1712.0009717193605
162,163.0,,1340.0009712816702,2081.00097128167,1712.0009712816702
163,164.0,,1348.000971609904,2078.000971609904,1707.000971609904
164,165.0,,1344.0009711722141,2076.000971172214,2234.000971172214
165,166.0,,1354.000971828749,2078.000971828749,1703.000971828749
166,167.0,,1341.0009712816702,2077.00097128167,1702.0009712816702
167,168.0,,1348.0009712816702,2075.00097128167,1705.0009712816702
168,169.0,,1349.0009710628933,2074.0009710628933,1705.0009710628933
169,170.0,,1335.000971609904,2075.000971609904,1704.000971609904
170,171.0,,1344.0009712816702,2073.00097128167,1703.0009712816702
171,172.0,,1354.000971500515,2072.000971500515,1697.000971500515
172,173.0,,1339.0009711722141,2070.000971172214,1700.0009711722141
173,174.0,,1323.0009712816702,2071.00097128167,1695.0009712816702
174,175.0,,1333.0009712816702,2066.00097128167,1694.0009712816702
175,176.0,,1413.7972447106933,2130.7972447106936,1755.7972447106933
176,177.0,,1327.0009711722141,2069.000971172214,1697.0009711722141
177,178.0,,1317.0009708439804,2067.00097084398,1700.0009708439804
178,179.0,,1308.0009717193605,2064.00097171936,1696.0009717193605
179,180.0,,1316.0009713911265,2062.0009713911263,1694.0009713911265
180,181.0,,1329.0009711722141,2064.000971172214,1691.0009711722141
181,182.0,,1337.0009710628933,2062.0009710628933,1692.0009710628933
182,183.0,,1312.0009712816702,2061.00097128167,1691.0009712816702
183,184.0,,1317.0009711722141,2060.000971172214,1682.0009711722141
184,185.0,,1336.0009712816702,2060.00097128167,1688.0009712816702
185,186.0,,1323.0009711722141,2060.000971172214,1686.0009711722141
186,187.0,,1321.0009711722141,2057.000971172214,1686.0009711722141
187,188.0,,1300.0009711722141,2056.000971172214,1688.0009711722141
188,189.0,,1319.0009709534368,2055.0009709534365,1686.0009709534368
189,190.0,,1291.0009709534368,2056.0009709534365,1682.0009709534368
190,191.0,,1288.000970734592,2053.000970734592,1691.000970734592
191,192.0,,1317.0009711722141,2055.000971172214,1683.0009711722141
192,193.0,,1329.000970734592,2052.000970734592,1685.000970734592
193,194.0,,1334.0009711722141,2052.000971172214,1680.0009711722141
194,195.0,,1302.0009712816702,2050.00097128167,1675.0009712816702
195,196.0,,1310.0009706252035,2047.0009706252035,1679.0009706252035
196,197.0,,1300.0009710628933,2049.0009710628933,1675.0009710628933
197,198.0,,1309.0009711722141,2045.0009711722141,1673.0009711722141
198,199.0,,1336.0009711722141,2044.0009711722141,1675.0009711722141
199,200.0,,1316.0009713911265,2040.0009713911265,1670.0009713911265
200,201.0,,1358.8393066063097,2100.8393066063095,1721.8393066063097
201,202.0,,1306.0009708439804,2045.0009708439804,1675.0009708439804
202,203.0,,1316.0009710628933,2044.0009710628933,1672.0009710628933
203,204.0,,1290.0009713911265,2042.0009713911265,1676.0009713911265
204,205.0,,1306.0009713911265,2040.0009713911265,1670.0009713911265
205,206.0,,1293.000971500515,2041.000971500515,1669.000971500515
