,cycles,A_peak(mAh),B_peak(mAh),C_peak(mAh),BC_valley
38,39.0,1046.672279818929,1587.672279818929,2411.672279818929,1999.672279818929
39,40.0,1042.6628496735298,1566.6628496735298,2404.6628496735298,1989.6628496735298
40,41.0,1042.721495191447,1576.721495191447,2403.721495191447,1985.721495191447
41,42.0,1035.728750346205,1555.728750346205,2395.728750346205,1976.728750346205
42,43.0,1029.6872653332518,1571.6872653332518,2393.687265333252,1975.6872653332518
43,44.0,1032.7477667521837,1560.7477667521837,2388.747766752184,1970.7477667521837
44,45.0,1014.578672226766,1562.578672226766,2380.578672226766,1967.578672226766
45,46.0,1026.7448613597276,1548.7448613597276,2378.7448613597276,1965.7448613597276
46,47.0,1011.7819195370145,1574.7819195370143,2373.7819195370143,1964.7819195370143
47,48.0,1005.7651051621501,1556.7651051621501,2369.76510516215,1950.7651051621501
48,49.0,1015.5930253330486,1569.5930253330484,2365.5930253330484,1952.5930253330484
49,50.0,987.5711987792969,1537.5711987792968,2361.571198779297,1943.5711987792968
50,51.0,1047.4908340056018,1633.4908340056018,2412.4908340056018,2002.4908340056018
51,52.0,1004.5607765144179,1564.560776514418,2355.5607765144177,1947.560776514418
52,53.0,1000.7032780280897,1565.7032780280897,2348.7032780280897,1943.7032780280897
53,54.0,981.633540400255,1556.633540400255,2343.633540400255,1930.633540400255
54,55.0,980.6325113743761,1532.632511374376,2341.632511374376,1922.632511374376
55,56.0,975.5757818957519,1534.575781895752,2337.575781895752,1925.575781895752
56,57.0,973.4646448843723,1540.4646448843723,2333.4646448843723,1930.4646448843723
57,58.0,975.4916601748996,1529.4916601748996,2330.4916601748996,1912.4916601748996
58,59.0,973.7135788060846,1530.7135788060846,2325.7135788060846,1911.7135788060846
59,60.0,972.7830794615343,1539.7830794615343,2321.7830794615343,1912.7830794615343
60,61.0,980.7099980002171,1500.709998000217,2319.709998000217,1912.709998000217
61,62.0,967.0079891731771,1521.007989173177,2313.007989173177,1911.007989173177
62,63.0,967.0593740266249,1559.059374026625,2311.059374026625,1904.059374026625
63,64.0,943.6449965534804,1520.6449965534803,2308.6449965534803,1904.6449965534803
64,65.0,952.6685573196072,1525.6685573196073,2305.6685573196073,1898.6685573196073
65,66.0,954.6572418061659,1513.657241806166,2303.657241806166,1889.657241806166
66,67.0,953.6648082303874,1522.6648082303873,2297.6648082303873,1885.6648082303873
67,68.0,942.8079082537164,1508.8079082537163,2295.8079082537165,1888.8079082537163
68,69.0,946.6627478443061,1509.662747844306,2294.662747844306,1886.662747844306
69,70.0,922.6169322664388,1486.6169322664389,2290.6169322664387,1883.6169322664389
70,71.0,943.4977657902697,1518.4977657902696,2287.4977657902696,1880.4977657902696
71,72.0,943.5427152547874,1492.5427152547873,2283.542715254787,1879.542715254787
72,73.0,947.4379715970866,1490.4379715970865,2280.4379715970867,1874.4379715970865
73,74.0,939.3389353422037,1499.3389353422037,2276.338935342204,1868.3389353422037
74,75.0,935.2790809071859,1504.279080907186,2277.2790809071857,1870.279080907186
75,76.0,992.7898736057535,1582.7898736057537,2329.7898736057537,1927.7898736057537
76,77.0,945.2558189905463,1490.2558189905462,2270.2558189905462,1875.2558189905462
77,78.0,939.4487586754015,1505.4487586754015,2268.4487586754017,1865.4487586754015
78,79.0,906.4705210267465,1514.4705210267464,2265.470521026746,1866.4705210267462
79,80.0,916.2834237354872,1497.2834237354873,2260.2834237354873,1857.2834237354873
80,81.0,925.4885852801514,1483.4885852801513,2259.4885852801513,1857.4885852801513
81,82.0,931.4749722479926,1477.4749722479926,2254.474972247993,1859.4749722479926
82,83.0,922.2558333927409,1502.255833392741,2255.255833392741,1861.255833392741
83,84.0,922.56298700609,1453.56298700609,2252.5629870060898,1856.56298700609
84,85.0,931.6555155780708,1487.6555155780707,2250.6555155780707,1853.6555155780707
85,86.0,916.2084714086914,1489.2084714086914,2248.2084714086914,1850.2084714086914
86,87.0,922.2255318047413,1461.225531804741,2247.225531804741,1847.2255318047407
87,88.0,914.2705649905735,1486.2705649905733,2247.2705649905733,1843.2705649905733
88,89.0,914.204717617933,1476.2047176179328,2245.2047176179326,1841.2047176179326
89,90.0,901.5029159535726,1494.5029159535725,2240.5029159535725,1843.5029159535725
90,91.0,903.2535288271756,1490.2535288271756,2238.2535288271756,1840.2535288271756
91,92.0,917.1657216762288,1455.165721676229,2237.1657216762287,1843.165721676229
92,93.0,894.1106874880646,1474.110687488065,2233.110687488065,1832.1106874880652
93,94.0,905.7415609857176,1473.7415609857176,2235.741560985717,1839.7415609857173
94,95.0,907.7382223425972,1470.738222342597,2230.738222342597,1831.738222342597
95,96.0,896.1963098982748,1474.1963098982746,2229.1963098982746,1831.1963098982746
96,97.0,,1444.1040495281297,2227.1040495281295,1833.1040495281295
97,98.0,876.9627704505073,1482.9627704505074,2224.9627704505074,1832.9627704505074
98,99.0,906.0737949098709,1455.0737949098707,2219.0737949098707,1833.0737949098705
99,100.0,890.3951348693847,1460.3951348693847,2221.395134869385,1823.3951348693847
100,101.0,945.007399179891,1522.0073991798909,2276.007399179891,1890.0073991798909
101,102.0,891.763352805854,1476.7633528058539,2212.763352805854,1827.7633528058539
102,103.0,893.1635483891466,1460.1635483891466,2212.1635483891464,1820.1635483891466
103,104.0,904.1605866694472,1435.1605866694472,2211.160586669447,1823.1605866694472
104,105.0,883.2658851226129,1448.2658851226129,2206.265885122613,1815.2658851226129
105,106.0,884.7411090885419,1431.7411090885419,2204.741109088542,1816.741109088542
106,107.0,,1442.1362115249294,2205.1362115249294,1819.1362115249294
107,108.0,882.0992596679009,1444.099259667901,2203.099259667901,1807.099259667901
108,109.0,,1446.196656222602,2202.196656222602,1809.196656222602
109,110.0,,1445.1723791918946,2195.1723791918944,1804.1723791918946
110,111.0,,1444.0074330655923,2197.007433065592,1806.007433065592
111,112.0,,1455.083475342882,2194.083475342882,1806.083475342882
112,113.0,889.4566366877575,1448.4566366877575,2193.456636687757,1804.4566366877573
113,114.0,,1436.51894313029,2187.51894313029,1798.5189431302902
114,115.0,882.516949907701,1437.516949907701,2187.516949907701,1790.5169499077008
115,116.0,,1429.4381509688312,2184.438150968831,1802.438150968831
116,117.0,,1433.0337663190376,2182.0337663190376,1793.0337663190376
117,118.0,,1406.4912074669733,2181.4912074669733,1787.4912074669733
118,119.0,,1437.0290361538357,2181.029036153836,1785.0290361538357
119,120.0,,1410.5342940888127,2175.5342940888127,1789.5342940888124
120,121.0,,1420.4739353659395,2173.4739353659393,1783.4739353659393
121,122.0,,1409.0680401890054,2173.068040189005,1788.0680401890052
122,123.0,,1415.0943148168267,2170.0943148168267,1784.0943148168267
123,124.0,,1412.951156055908,2164.9511560559076,1777.951156055908
124,125.0,,1438.5256839078097,2166.5256839078097,1786.5256839078097
125,126.0,,1482.1138775472004,2227.1138775472004,1838.1138775472004
126,127.0,,1391.9919143710665,2164.9919143710667,1780.9919143710665
127,128.0,,1432.5100321528453,2160.5100321528453,1782.510032152845
128,129.0,,1418.0717349161105,2159.0717349161105,1779.0717349161105
129,130.0,,1417.5441171524387,2157.5441171524385,1769.5441171524387
130,131.0,865.5216687244331,1413.521668724433,2151.521668724433,1774.521668724433
131,132.0,,1426.4895281914603,2153.48952819146,1766.4895281914603
132,133.0,,1401.5566121613224,2152.5566121613224,1778.5566121613224
133,134.0,,1404.511890317654,2152.511890317654,1767.511890317654
134,135.0,,1415.5645116510689,2152.5645116510686,1757.5645116510689
135,136.0,,1385.2296790098062,2147.229679009806,1768.2296790098062
136,137.0,,1379.2354968991428,2142.2354968991426,1768.2354968991428
137,138.0,,1386.2637263547092,2141.263726354709,1762.2637263547092
138,139.0,,1390.2072695229083,2142.207269522908,1771.2072695229083
139,140.0,,1396.1858739295112,2142.185873929511,1756.1858739295112
140,141.0,,1404.5138301616753,2135.5138301616753,1763.5138301616753
141,142.0,,1382.4768320331489,2137.476832033149,1754.4768320331489
142,143.0,,1384.5099481774225,2135.5099481774223,1757.5099481774225
143,144.0,,1336.2724685568576,2131.272468556858,1758.2724685568576
144,145.0,,1386.0603213141546,2134.060321314155,1757.0603213141546
145,146.0,,1382.223793850369,2129.223793850369,1754.223793850369
146,147.0,,1385.485622691379,2127.4856226913785,1749.485622691379
147,148.0,,1378.1936509138998,2129.1936509138995,1749.1936509138998
148,149.0,,1380.1945975368924,2125.194597536892,1750.1945975368924
149,150.0,,1392.0573997361926,2125.0573997361926,1749.0573997361926
150,151.0,,1455.560392695109,2180.560392695109,1802.560392695109
151,152.0,,1402.8082153097873,2125.808215309787,1743.8082153097873
152,153.0,,1364.3501513051351,2116.350151305135,1750.3501513051351
153,154.0,,1345.8312645886906,2119.8312645886904,1743.8312645886906
154,155.0,,1345.4087609716119,2118.408760971612,1737.4087609716119
155,156.0,,1386.4029422056071,2119.402942205607,1739.4029422056071
156,157.0,,1378.190756023763,2118.1907560237632,1739.190756023763
157,158.0,,1322.4808214301893,2114.4808214301893,1740.4808214301893
158,159.0,,1376.7914121506756,2114.7914121506756,1738.7914121506756
159,160.0,,1363.4350604264323,2112.4350604264323,1740.4350604264323
160,161.0,,1383.423405176663,2111.423405176663,1735.423405176663
161,162.0,,1365.4107336280651,2110.410733628065,1736.4107336280651
162,163.0,,1381.2296960727947,2109.2296960727945,1736.2296960727947
163,164.0,,1341.4292240509712,2110.4292240509712,1743.4292240509712
164,165.0,,1374.8410003403048,2108.841000340305,1738.8410003403048
165,166.0,,1369.7359824485945,2107.7359824485943,1733.7359824485945
166,167.0,,1354.267578120185,2109.267578120185,1738.267578120185
167,168.0,,1365.781786000027,2107.7817860000273,1731.781786000027
168,169.0,,1365.7934075600858,2109.7934075600856,1732.7934075600858
169,170.0,,1356.6092349162461,2103.6092349162464,1730.6092349162461
170,171.0,,1332.682321953871,2103.682321953871,1733.682321953871
171,172.0,,1356.1254094096544,2102.1254094096544,1729.1254094096544
172,173.0,,1361.0037522335476,2103.003752233548,1726.0037522335476
173,174.0,,1351.0300529991316,2100.0300529991314,1721.0300529991314
174,175.0,,1339.6649515241156,2100.6649515241156,2241.6649515241156
175,176.0,,1423.0571230754258,2154.057123075426,1772.0571230754258
176,177.0,,1363.4064979653592,2096.406497965359,1724.4064979653592
177,178.0,,1363.095276862386,2098.095276862386,1726.095276862386
178,179.0,,1340.7711170801458,2096.7711170801454,1726.7711170801458
179,180.0,,1349.063180628052,2094.063180628052,1723.0631806280521
180,181.0,,1347.0837057258439,2095.083705725844,1728.083705725844
181,182.0,,1348.0068151291232,2093.0068151291234,1724.0068151291232
182,183.0,,1326.582074482761,2092.582074482761,1718.582074482761
183,184.0,,1363.5733096362305,2088.5733096362305,1718.5733096362305
184,185.0,,1346.3202156711154,2088.3202156711154,1713.3202156711154
185,186.0,,1361.3883483151585,2086.3883483151585,1723.3883483151585
186,187.0,,1351.662823875122,2086.6628238751223,1712.662823875122
187,188.0,,1316.6005126205105,2084.6005126205105,1711.6005126205105
188,189.0,,1339.2890864044186,2081.2890864044184,1705.2890864044186
189,190.0,,1331.547956258545,2084.547956258545,1717.547956258545
190,191.0,,1343.328010155911,2082.3280101559108,1714.328010155911
191,192.0,,1348.6005842226155,2080.6005842226155,1703.6005842226155
192,193.0,,1326.0009719999864,2073.0009719999866,1696.0009719999864
193,194.0,,1349.306593561469,2075.306593561469,1701.306593561469
194,195.0,,1321.34162712443,2062.34162712443,1691.34162712443
195,196.0,,1307.6676769823541,2077.667676982354,1711.6676769823541
196,197.0,,1311.2637790748427,2076.2637790748427,1703.2637790748427
197,198.0,,1288.652186347792,2077.652186347792,1700.652186347792
198,199.0,,1334.3270145300294,2072.3270145300294,1698.3270145300294
199,200.0,,1343.7740956366645,2065.7740956366647,1694.7740956366645
