,cycles,A_peak(mAh),B_peak(mAh),C_peak(mAh),BC_valley
28,29.0,678.2219211322022,1537.2219211322022,2419.221921132202,2055.221921132202
29,30.0,670.1460825915527,1535.1460825915528,2419.146082591553,2000.1460825915528
30,31.0,,,2859.6120307525302,2033.61203075253
31,32.0,,,2861.845255739746,2049.845255739746
32,33.0,669.8517044884237,1498.8517044884236,2406.851704488424,2049.851704488424
33,34.0,665.8581933380127,1529.8581933380126,2401.858193338013,2004.8581933380126
34,35.0,,,2849.0537339175075,2020.0537339175075
35,36.0,,,2856.8076385024683,2006.8076385024685
36,37.0,672.7941644090101,1503.7941644090101,2415.79416440901,2030.7941644090101
37,38.0,669.6270736849636,1487.6270736849638,2400.6270736849638,2010.6270736849638
38,39.0,663.2038105536567,1514.2038105536567,2409.2038105536567,1995.2038105536567
39,40.0,671.7886365173679,1491.7886365173679,2396.788636517368,2014.7886365173679
40,41.0,672.0537107321846,1527.0537107321848,2397.0537107321848,2027.053710732185
41,42.0,,,2861.189416735704,2026.1894167357043
42,43.0,673.0353243391926,1516.0353243391926,2388.0353243391924,2005.0353243391924
43,44.0,670.0607692477078,1485.0607692477079,2393.060769247708,1998.0607692477079
44,45.0,665.0631105675251,1478.063110567525,2384.0631105675247,1997.0631105675247
45,46.0,668.2749190279474,1474.2749190279474,2381.2749190279474,2000.2749190279474
46,47.0,659.0724516276042,1437.072451627604,2381.072451627604,2009.072451627604
47,48.0,,,2811.1614366123795,2007.1614366123792
48,49.0,657.4931508974199,1488.4931508974196,2377.493150897419,1987.4931508974194
49,50.0,,,2825.1196585599773,1991.1196585599773
50,51.0,689.6550950811768,1528.6550950811768,2399.6550950811766,2011.6550950811768
51,52.0,660.3744676384142,1497.3744676384142,2388.374467638414,1975.3744676384142
52,53.0,664.1718329330783,1493.1718329330783,2370.1718329330783,1968.1718329330783
53,54.0,651.0393736652628,1439.039373665263,2375.0393736652627,2013.039373665263
54,55.0,,,2809.5807902971055,1997.5807902971055
55,56.0,660.0421140442572,1462.0421140442572,2371.0421140442572,1989.0421140442572
56,57.0,,,2816.058124888069,1972.0581248880687
57,58.0,658.0607974161783,1442.060797416178,2359.060797416178,1972.060797416178
58,59.0,,,2813.052515802239,1980.0525158022392
59,60.0,660.1863943159993,1481.1863943159995,2368.186394315999,2014.1863943159995
60,61.0,645.2875040146891,1517.2875040146891,2356.287504014689,1951.2875040146891
61,62.0,,,2803.059822458937,1968.0598224589369
62,63.0,,,2352.0004858928764,1969.0004858928764
63,64.0,,,2805.203993853251,1987.2039938532512
64,65.0,647.6364408358426,1424.6364408358424,2353.6364408358427,1952.6364408358424
65,66.0,655.6179450817193,1460.6179450817192,2346.6179450817194,1962.6179450817192
66,67.0,648.0004861116197,1498.0004861116197,2341.00048611162,1956.0004861116197
67,68.0,638.6334918340048,1482.6334918340046,2333.633491834005,1938.6334918340046
68,69.0,,,2331.915435419481,1960.9154354194811
69,70.0,,,2796.053794174601,1955.0537941746013
70,71.0,640.0666370985243,1437.0666370985243,2341.066637098524,1977.0666370985243
71,72.0,,,2764.6309093334285,1970.6309093334282
72,73.0,634.2258307073297,1499.2258307073296,2356.22583070733,1940.2258307073296
73,74.0,,,2767.9745377334593,1954.9745377334596
74,75.0,638.2976097602675,1436.2976097602675,2330.2976097602673,1967.2976097602675
75,76.0,,,2795.349163180779,1988.3491631807794
76,77.0,,,2768.6315856708784,1965.6315856708786
77,78.0,,,2774.6358659228517,1964.6358659228515
78,79.0,,,2324.633914805162,1949.6339148051622
79,80.0,640.2482992289904,1438.2482992289904,2336.24829922899,1947.2482992289904
80,81.0,,,2763.110568399861,1954.1105683998612
81,82.0,,,2312.000485674167,1930.0004856741673
82,83.0,620.0004857835219,1433.0004857835218,2314.000485783522,1936.0004857835218
83,84.0,,,2309.2918594438343,1954.291859443834
84,85.0,,,2315.264056483866,1945.2640564838664
85,86.0,,,2323.0004858928764,1950.0004858928764
86,87.0,626.000486002265,1403.0004860022648,2318.0004860022646,1932.0004860022648
87,88.0,636.0004857835219,1431.0004857835218,2309.000485783522,1922.0004857835218
88,89.0,,,2748.648338047994,1918.648338047994
89,90.0,,,2305.0004864396833,1936.0004864396835
90,91.0,,,2298.048635111287,1925.0486351112872
91,92.0,635.5943257918634,1400.5943257918636,2295.594325791864,1915.5943257918639
92,93.0,625.6528315382556,1425.6528315382557,2297.652831538256,1936.652831538256
93,94.0,,,2299.1424597298856,1904.1424597298856
94,95.0,,,2293.000485674167,1910.0004856741673
95,96.0,,,2741.0004858928764,1927.0004858928764
96,97.0,,,2286.054481464708,1921.0544814647078
97,98.0,,,2284.6187780877344,1907.6187780877347
98,99.0,,,2273.0004863303284,1903.0004863303288
99,100.0,,,2698.000485346069,1916.0004853460694
100,101.0,,,2318.3954440566677,1942.3954440566677
101,102.0,,,2277.000485783522,1911.0004857835218
102,103.0,,,2277.0004863303284,1921.0004863303288
103,104.0,,,2272.0004860022646,1922.0004860022648
104,105.0,,,2274.000485564778,1911.0004855647785
105,106.0,,,2273.0004858928764,1883.0004858928764
106,107.0,,,2274.000485783522,1873.0004857835218
107,108.0,612.0004858928766,1326.0004858928764,2277.0004858928764,1891.0004858928764
108,109.0,,,2274.0004860022646,1905.0004860022648
109,110.0,1223.0004860022648,1403.0004860022648,2270.0004860022646,1900.0004860022648
110,111.0,606.0004855647785,1408.0004855647785,2281.000485564778,1898.0004855647785
111,112.0,,,2258.000485783522,1896.0004857835218
112,113.0,,,2254.000485783522,1882.0004857835218
113,114.0,597.000486002265,1381.0004860022648,2254.0004860022646,1894.0004860022648
114,115.0,,,2277.052527722473,1892.0525277224729
115,116.0,,,2264.0004858928764,1889.0004858928764
116,117.0,,,2699.265624727173,1880.265624727173
117,118.0,,,2255.000485783522,1883.0004857835218
118,119.0,1206.0733765438165,1403.0733765438165,2262.0733765438163,1850.0733765438165
119,120.0,577.0004856741672,1393.0004856741673,2265.000485674167,1886.0004856741673
120,121.0,,,2252.6072558748706,1875.6072558748708
121,122.0,,,2248.037444264289,1889.037444264289
122,123.0,1202.258774982605,1343.258774982605,2244.258774982605,1854.258774982605
123,124.0,,,2662.0364757594807,1906.0364757594807
124,125.0,,,2260.000485674167,1866.0004856741673
125,126.0,1325.5808129776,2297.5808129776,2691.5808129776,1919.5808129776
126,127.0,1176.0004855647785,1383.0004855647785,2251.000485564778,1854.0004855647785
127,128.0,1208.0004857835218,1351.0004857835218,2252.000485783522,1867.0004857835218
128,129.0,,,2234.0004862209744,1874.0004862209744
129,130.0,,,2232.0447382353036,1888.0447382353038
130,131.0,1148.664069582689,1344.664069582689,2246.664069582689,1868.664069582689
131,132.0,,,2231.6611321343316,1862.6611321343316
132,133.0,1178.6236966182116,1380.6236966182116,2227.6236966182114,1858.6236966182116
133,134.0,,1145.7062927704199,2216.70629277042,1865.70629277042
134,135.0,,,2659.0543683214987,1855.054368321499
135,136.0,1157.5682265270996,1355.5682265270996,2230.5682265271,1860.5682265270996
136,137.0,1188.5720405064221,1373.5720405064221,2220.5720405064217,1846.5720405064221
137,138.0,,1184.6189182891167,2227.6189182891167,1844.6189182891167
138,139.0,562.5822546470812,1267.582254647081,2239.5822546470813,1851.582254647081
139,140.0,1192.1350350720554,1350.1350350720554,2231.1350350720554,1840.1350350720554
140,141.0,564.0004857835219,1163.0004857835218,2202.000485783522,1859.0004857835218
141,142.0,1193.3569620770602,1354.3569620770602,2238.3569620770604,1819.3569620770602
142,143.0,1164.0004856741673,1367.0004856741673,2214.000485674167,1843.0004856741673
143,144.0,,,2613.039861917691,1827.0398619176908
144,145.0,1177.240746639438,1343.240746639438,2206.240746639438,1843.240746639438
145,146.0,,,2215.0004862209744,1835.0004862209744
146,147.0,,1157.0379338756306,2214.0379338756306,1835.0379338756306
147,148.0,557.0004856741672,1120.0004856741673,2199.000485674167,1847.0004856741673
148,149.0,1126.6630521935017,1351.6630521935017,2207.6630521935017,1857.6630521935017
149,150.0,1357.0447364853583,2209.0447364853585,2621.0447364853585,1847.0447364853583
150,151.0,1180.9136740137396,1324.9136740137396,2260.9136740137396,1867.9136740137396
151,152.0,1184.7379730303614,2196.737973030361,2615.737973030361,1819.7379730303612
152,153.0,,1303.0398833527627,2196.0398833527624,1831.0398833527627
153,154.0,,,2612.8258242807683,1859.8258242807685
154,155.0,,1130.0316108155314,2193.0316108155316,1818.0316108155314
155,156.0,1115.632326330668,2191.632326330668,2610.632326330668,1809.632326330668
156,157.0,1130.7212115275063,1380.7212115275063,2202.721211527506,1829.721211527506
157,158.0,1143.2413181626723,1298.2413181626723,2200.241318162672,1832.2413181626723
158,159.0,1128.6153902893404,1410.6153902893404,2187.6153902893407,1806.6153902893404
159,160.0,1250.6379381021118,2201.637938102112,2590.637938102112,1813.6379381021118
160,161.0,1129.2076403523763,1319.2076403523763,2190.207640352376,1789.2076403523763
161,162.0,,,2609.786894884949,1797.786894884949
162,163.0,1076.2442393155247,1413.2442393155247,2177.2442393155247,1794.2442393155247
163,164.0,,1146.5880586550225,2190.5880586550225,1823.5880586550225
164,165.0,,1095.1868333526952,2191.1868333526954,1820.1868333526954
165,166.0,,,2597.134834611545,1829.134834611545
166,167.0,,1185.272962333001,2188.272962333001,1809.272962333001
167,168.0,1090.3469872721355,2195.3469872721353,2581.3469872721353,1803.3469872721355
168,169.0,,1241.5959073060778,2178.5959073060776,1813.5959073060778
169,170.0,,1103.7938507067531,2191.7938507067533,1797.7938507067531
170,171.0,,,2573.6461372578938,1772.6461372578938
171,172.0,,1088.6631161696032,2180.663116169603,1804.6631161696032
172,173.0,1072.847825396491,1299.847825396491,2158.8478253964913,1780.847825396491
173,174.0,529.0004857835219,1114.0004857835218,2173.000485783522,1807.0004857835218
174,175.0,1189.6543758931139,1316.6543758931139,2164.654375893114,1788.6543758931139
175,176.0,1171.787865517951,2214.787865517951,2629.787865517951,1826.787865517951
176,177.0,,1245.2402936646863,2168.2402936646863,1799.2402936646863
177,178.0,,1090.2315424520195,2163.2315424520198,1797.2315424520195
178,179.0,523.0004858928766,1065.0004858928764,2157.0004858928764,1771.0004858928764
179,180.0,1092.0004860022648,2169.0004860022646,2559.0004860022646,1802.0004860022648
180,181.0,1155.1899245654636,1326.1899245654636,2150.1899245654636,1788.1899245654636
181,182.0,1118.0004860022648,1382.0004860022648,2155.0004860022646,1767.0004860022648
182,183.0,1131.1676033477104,1311.1676033477104,2164.16760334771,1785.1676033477102
183,184.0,,1079.0004860022648,2159.0004860022646,1793.0004860022648
184,185.0,,1096.0004855647785,2153.000485564778,1771.0004855647785
185,186.0,,1099.653368018392,2162.653368018392,1744.653368018392
186,187.0,,1099.0004856741673,2144.000485674167,1773.0004856741673
187,188.0,,1117.0004857835218,2142.000485783522,1790.0004857835218
188,189.0,,1105.0004856741673,2136.000485674167,1796.0004856741673
189,190.0,1107.221363198649,1331.221363198649,2143.221363198649,1779.221363198649
190,191.0,,1117.0194535414294,2140.0194535414294,1763.0194535414294
191,192.0,1066.0004857835218,2146.000485783522,2539.000485783522,1757.0004857835218
192,193.0,,1080.0004860022648,2134.0004860022646,1789.0004860022648
193,194.0,,1096.0004861116197,2134.00048611162,1783.0004861116197
194,195.0,,1116.0004860022648,2153.0004860022646,1752.0004860022648
195,196.0,1126.0004864396835,1324.0004864396835,2141.0004864396833,1764.0004864396835
196,197.0,,1163.0004856741673,2137.000485674167,1751.0004856741673
197,198.0,,1088.0004858928764,2131.0004858928764,1754.0004858928764
198,199.0,,1067.0004858928764,2117.0004858928764,1766.0004858928764
199,200.0,,1137.0004855647785,2136.000485564778,1735.0004855647785
200,201.0,,1113.3871688529798,2187.38716885298,1830.3871688529798
201,202.0,,1073.2568287864174,2121.2568287864174,1757.2568287864174
202,203.0,,1077.0004863303288,2123.0004863303284,1746.0004863303288
203,204.0,,1107.0004863303288,2110.0004863303284,1743.0004863303288
204,205.0,,1127.0004853460694,2108.000485346069,1733.0004853460694
205,206.0,1054.0004858928764,1398.0004858928764,2108.0004858928764,1737.0004858928764
206,207.0,,1086.0004853460694,2119.000485346069,1720.0004853460694
207,208.0,1090.0223658367242,1296.0223658367242,2132.022365836724,1740.0223658367242
208,209.0,,1137.0004860022648,2110.0004860022646,1745.0004860022648
209,210.0,,1053.0004855647785,2104.000485564778,1722.0004855647785
210,211.0,,1064.0004857835218,2106.000485783522,1738.0004857835218
211,212.0,,1030.0004858928764,2101.0004858928764,1717.0004858928764
212,213.0,,1035.000485455424,2091.000485455424,1726.000485455424
213,214.0,,1036.0004858928764,2095.0004858928764,1711.0004858928764
214,215.0,,1058.0004856741673,2072.000485674167,1714.0004856741673
